,distance,size,valid,time,success
0,200,40,True,1.0332298278808594,True
1,200,40,False,,True
2,200,40,True,0.7010304927825928,True
3,200,40,False,,True
4,200,40,False,,True
5,200,40,True,1.0988173484802246,True
6,200,40,True,1.047537088394165,True
7,200,40,True,1.017026424407959,True
8,200,40,True,0.6844868659973145,True
9,200,40,False,,True
10,200,40,True,1.015084981918335,True
11,200,40,False,,True
12,200,40,False,,True
13,200,40,False,,True
14,200,40,True,1.113537073135376,True
15,100,30,True,1.283111333847046,True
16,100,30,True,0.8193378448486328,True
17,100,30,True,1.0653653144836426,True
18,100,30,True,1.017756462097168,True
19,100,30,True,0.9998788833618164,True
20,100,30,True,0.9793009757995605,True
21,100,30,True,0.8183457851409912,True
22,100,30,True,0.9330003261566162,True
23,100,30,True,0.7469432353973389,True
24,100,30,True,0.8177690505981445,True
25,100,30,True,0.7520136833190918,True
26,100,30,True,0.8152799606323242,True
27,100,30,True,0.7840523719787598,True
28,100,30,True,0.8811662197113037,True
29,100,30,True,0.8496720790863037,True
30,100,50,True,0.9503767490386963,True
31,100,50,True,0.5803689956665039,True
32,100,50,True,0.620354413986206,True
33,100,50,True,0.11623883247375488,True
34,100,50,False,,True
35,100,50,True,1.1328613758087158,True
36,100,50,False,,True
37,100,50,True,0.6831927299499512,True
38,100,50,True,0.6990158557891846,True
39,100,50,True,0.750880241394043,True
40,100,50,True,0.7005388736724854,True
41,100,50,True,0.8476941585540771,True
42,100,50,True,0.7505640983581543,True
43,100,50,True,0.6317620277404785,True
44,100,50,False,,True
45,200,50,False,,True
46,200,50,False,,True
47,200,50,False,,True
48,200,50,True,1.0660059452056885,True
49,200,50,True,1.2651236057281494,True
50,200,50,True,1.1835861206054688,True
51,200,50,True,1.0826034545898438,True
52,200,50,False,,True
53,200,50,False,,True
54,200,50,True,1.2649846076965332,True
55,200,50,False,,True
56,200,50,True,1.0667901039123535,True
57,200,50,True,0.06591439247131348,True
58,200,50,False,,True
59,200,50,True,0.06699943542480469,True
60,100,40,False,,True
61,100,40,True,0.3819866180419922,True
62,100,40,False,,True
63,100,40,True,1.1652944087982178,True
64,100,40,True,1.1674091815948486,True
65,100,40,True,2.0649890899658203,True
66,100,40,True,1.1150004863739014,True
67,100,40,True,1.1176221370697021,True
68,100,40,True,1.033198356628418,True
69,100,40,True,1.098498821258545,True
70,100,40,True,1.434709072113037,True
71,100,40,True,0.963336706161499,True
72,100,40,True,3.1838066577911377,True
73,100,40,True,1.1002931594848633,True
74,100,40,True,0.08200526237487793,True
75,300,30,False,,True
76,300,30,True,0.0670168399810791,True
77,300,30,False,,True
78,300,30,True,0.06600022315979004,True
79,300,30,False,,True
80,300,30,True,1.8493714332580566,True
81,300,30,True,1.9819235801696777,True
82,300,30,True,1.4333438873291016,True
83,300,30,False,,True
84,300,30,True,1.2981534004211426,True
85,300,30,True,1.14945387840271,True
86,300,30,True,1.683894395828247,True
87,300,30,True,1.3816249370574951,True
88,300,30,True,1.1852006912231445,True
89,300,30,True,1.747870922088623,True
90,200,30,False,,True
91,200,30,False,,True
92,200,30,True,0.09999966621398926,True
93,200,30,False,,True
94,200,30,False,,True
95,200,30,True,1.0337536334991455,True
96,200,30,False,,True
97,200,30,False,,True
98,200,30,True,1.0321118831634521,True
99,200,30,True,1.0665256977081299,True
100,200,30,False,,True
101,200,30,False,,True
102,200,30,False,,True
103,200,30,False,,True
104,200,30,True,1.3821940422058105,True
105,300,50,True,1.2974722385406494,True
106,300,50,True,0.9694859981536865,True
107,300,50,True,1.2310702800750732,True
108,300,50,True,1.016376256942749,True
109,300,50,True,1.2667312622070312,True
110,300,50,True,1.383359432220459,True
111,300,50,True,1.1319994926452637,True
112,300,50,True,1.2330002784729004,True
113,300,50,True,1.1993448734283447,True
114,300,50,True,1.0659289360046387,True
115,300,50,True,1.6332876682281494,True
116,300,50,False,,True
117,300,50,False,,True
118,300,50,True,1.2165789604187012,True
119,300,50,False,,True
120,300,40,True,1.4633007049560547,True
121,300,40,True,1.4145355224609375,True
122,300,40,True,1.366668939590454,True
123,300,40,False,,True
124,300,40,False,,True
125,300,40,True,1.332740306854248,True
126,300,40,False,,True
127,300,40,True,1.1654472351074219,True
128,300,40,True,1.5171432495117188,True
129,300,40,False,,True
130,300,40,True,2.464839220046997,True
131,300,40,True,1.3656387329101562,True
132,300,40,True,1.5010418891906738,True
133,300,40,True,1.6982676982879639,True
134,300,40,True,1.878934621810913,True
